post_id,user_id,post_date,content_type,likes,shares,comments
37511,9105,2025-06-23,image,16,8,12
37512,5711,2024-07-30,video,23,7,10
37513,9927,2023-11-27,video,20,1,11
37514,9638,2024-12-09,image,25,8,14
37515,332,2024-06-01,image,22,7,9
37516,8160,2024-01-14,video,19,3,11
37517,3835,2024-07-25,video,19,7,13
37518,8344,2025-06-09,image,15,3,14
37519,8900,2025-05-23,video,12,6,8
37520,7211,2025-01-24,image,21,3,16
37521,8613,2024-02-08,text,17,6,5
37522,5805,2024-06-15,image,15,6,8
37523,7658,2024-08-15,text,20,6,12
37524,7734,2025-06-17,text,23,3,7
37525,253,2024-08-14,text,24,4,16
37526,9191,2025-05-04,image,23,4,10
37527,5828,2024-12-29,image,25,2,13
37528,3556,2024-08-19,video,24,6,14
37529,8485,2025-06-04,image,18,5,1
37530,9433,2023-10-22,video,13,3,7
37531,8361,2024-02-20,image,27,1,13
37532,7808,2024-03-18,image,24,4,12
37533,7553,2024-12-18,image,23,8,6
37534,37,2024-10-28,image,24,6,5
37535,1445,2025-05-29,image,19,4,7
37536,6023,2023-10-09,image,19,6,15
37537,4392,2024-10-19,image,20,5,9
37538,6579,2024-08-12,text,22,4,6
37539,7905,2024-07-26,image,28,6,12
37540,7794,2024-08-22,text,27,9,18
37541,6678,2023-09-30,video,22,3,17
37542,7467,2025-01-17,video,23,4,16
37543,6718,2023-12-20,text,18,5,11
37544,7862,2023-12-17,image,12,7,8
37545,9115,2024-09-18,image,24,5,11
37546,7184,2023-10-06,video,26,3,11
37547,6421,2025-03-08,video,26,7,6
37548,4745,2024-07-20,image,18,8,10
37549,4379,2023-10-28,image,19,9,11
37550,1663,2023-12-05,video,21,4,7
37551,999,2025-02-15,text,18,3,7
37552,4303,2023-10-14,video,16,1,11
37553,7831,2024-09-07,image,22,4,7
37554,2525,2024-08-10,video,23,5,9
37555,6736,2023-11-04,video,14,7,10
37556,131,2024-11-15,video,17,4,11
37557,3017,2025-02-16,video,19,5,11
37558,1187,2023-12-26,video,23,6,10
37559,4295,2024-10-27,video,19,5,5
37560,8136,2023-11-24,image,21,3,4
37561,4835,2025-01-01,video,17,5,9
37562,7216,2024-12-29,image,17,4,13
37563,7990,2025-04-19,video,16,6,5
37564,9710,2024-06-24,video,18,5,6
37565,4199,2024-03-09,image,22,7,12
37566,6,2024-02-27,video,26,4,6
37567,711,2023-09-14,video,17,8,10
37568,8204,2025-02-27,image,20,6,6
37569,2151,2023-12-10,video,20,3,7
37570,6843,2025-05-19,image,20,4,11
37571,9906,2024-08-19,video,19,4,7
37572,4523,2024-07-05,image,22,5,11
37573,5809,2023-08-12,video,25,7,12
37574,4951,2024-04-19,video,17,5,13
37575,3283,2025-06-20,image,23,4,7
37576,7893,2024-03-08,video,20,4,10
37577,5554,2024-02-11,image,12,6,7
37578,3605,2025-03-21,text,17,5,8
37579,7155,2024-02-08,image,22,5,7
37580,7140,2023-07-25,text,19,1,20
37581,3983,2025-03-15,video,26,5,7
37582,178,2025-06-23,video,18,3,14
37583,4514,2024-03-21,video,20,5,14
37584,8746,2024-12-21,video,24,4,9
37585,7775,2024-02-20,image,20,6,11
37586,242,2024-07-16,image,25,1,11
37587,9572,2024-03-11,image,27,1,9
37588,9789,2024-04-03,text,23,4,8
37589,8029,2023-12-01,image,15,2,10
37590,7396,2023-11-24,image,25,6,18
37591,1301,2024-02-19,video,15,2,8
37592,7924,2023-09-30,video,12,1,5
37593,7479,2025-06-19,image,18,6,11
37594,3396,2023-12-08,image,28,3,8
37595,1071,2024-05-27,image,20,8,11
37596,4918,2025-04-12,image,22,5,10
37597,6674,2024-10-28,text,15,5,16
37598,6644,2023-08-05,image,24,7,8
37599,9981,2025-03-27,text,19,3,10
37600,4288,2024-07-09,text,18,6,8
37601,6238,2023-07-31,image,21,7,12
37602,5027,2025-03-14,image,21,2,8
37603,9965,2025-04-25,image,21,7,8
37604,3806,2023-11-04,image,16,5,12
37605,2215,2025-01-17,image,22,3,9
37606,8122,2024-11-13,text,9,4,8
37607,8249,2024-02-22,video,28,4,10
37608,6150,2024-09-30,image,14,2,7
37609,238,2024-10-23,video,26,4,12
37610,733,2023-10-04,image,25,2,10
37611,6164,2024-02-05,video,15,5,7
37612,3890,2024-12-09,video,17,5,9
37613,2825,2023-09-24,text,18,4,10
37614,1228,2023-07-14,image,20,5,10
37615,6520,2024-12-21,image,21,8,16
37616,2455,2024-07-03,image,23,3,9
37617,6224,2025-05-06,text,23,4,10
37618,768,2023-09-19,image,17,2,10
37619,8169,2024-07-05,image,18,3,7
37620,2425,2025-03-31,video,22,4,10
37621,6184,2024-09-04,video,22,2,9
37622,3425,2024-06-25,text,20,11,14
37623,4549,2024-08-07,text,20,5,8
37624,7591,2024-09-15,image,34,7,7
37625,714,2024-05-26,image,23,1,13
37626,86,2024-07-24,image,16,4,11
37627,1579,2025-02-07,text,18,3,15
37628,6380,2024-04-06,video,28,4,8
37629,2017,2025-01-29,image,17,8,8
37630,5702,2023-12-10,image,14,3,10
37631,3715,2024-12-20,image,20,3,7
37632,9464,2024-04-27,video,13,5,9
37633,9817,2025-06-14,image,16,4,9
37634,2409,2023-07-13,image,29,9,10
37635,6319,2023-07-05,image,21,4,10
37636,6972,2024-02-04,image,8,4,12
37637,2852,2025-04-12,image,26,3,14
37638,1398,2025-02-26,text,30,8,8
37639,4157,2024-03-04,image,27,7,10
37640,3242,2025-02-07,video,28,3,14
37641,1531,2024-02-25,image,14,2,10
37642,775,2024-03-26,image,17,5,9
37643,2462,2024-07-25,image,19,8,16
37644,7986,2024-10-18,text,28,12,9
37645,8308,2024-02-09,video,22,2,12
37646,7343,2023-10-21,image,23,1,13
37647,5248,2024-07-24,video,19,4,8
37648,7657,2025-05-04,video,14,5,8
37649,1350,2024-04-17,text,20,5,4
37650,2746,2023-12-30,video,17,9,16
37651,2848,2024-06-30,video,13,5,10
37652,8015,2023-12-18,image,19,3,10
37653,627,2024-06-22,video,27,6,8
37654,5586,2023-12-13,text,21,5,14
37655,5962,2023-11-11,video,10,4,10
37656,7592,2025-06-05,image,21,3,7
37657,9832,2024-05-07,video,16,9,5
37658,7131,2025-04-24,image,24,5,7
37659,8429,2025-06-10,video,16,4,6
37660,3058,2024-12-20,text,19,5,16
37661,5868,2024-09-23,image,19,2,11
37662,9160,2025-05-13,text,21,4,9
37663,5937,2024-03-29,image,22,6,0
37664,7206,2023-12-08,image,15,8,6
37665,6008,2024-06-19,video,17,4,13
37666,9212,2023-10-27,video,27,6,15
37667,2007,2024-01-19,image,14,3,15
37668,9755,2024-03-03,image,13,1,10
37669,9034,2024-02-02,text,24,2,10
37670,2204,2024-09-19,image,23,9,13
37671,9005,2024-07-08,text,20,4,5
37672,6784,2025-01-17,text,20,11,12
37673,3198,2023-10-06,image,19,3,7
37674,9902,2023-11-08,video,22,4,20
37675,5667,2025-06-16,image,19,3,7
37676,7407,2023-11-05,image,24,5,10
37677,9257,2024-04-23,image,23,10,12
37678,2509,2025-06-09,image,22,7,8
37679,1719,2024-10-06,image,16,7,11
37680,2594,2024-03-05,image,24,9,7
37681,1473,2025-06-30,image,19,6,9
37682,699,2023-08-30,image,19,2,11
37683,7569,2024-02-15,video,20,8,8
37684,6451,2024-11-20,image,20,5,10
37685,9137,2025-05-24,image,20,4,9
37686,8329,2024-11-10,text,24,5,8
37687,1226,2025-05-31,image,13,3,16
37688,2703,2024-01-09,video,17,2,6
37689,2205,2024-05-23,image,21,9,14
37690,3327,2024-10-11,video,27,4,9
37691,2229,2023-11-07,text,25,6,6
37692,4949,2025-06-22,video,16,5,11
37693,3803,2025-05-14,image,12,5,7
37694,3100,2023-08-10,image,21,5,11
37695,1539,2023-08-20,text,23,4,7
37696,9761,2024-09-27,image,15,3,16
37697,4165,2023-09-17,video,27,4,4
37698,8794,2025-02-27,video,13,4,13
37699,4975,2023-10-24,image,14,5,12
37700,6979,2024-03-29,image,20,5,10
37701,546,2025-01-13,image,30,5,8
37702,5933,2025-03-22,image,17,0,10
37703,6204,2024-08-04,text,12,5,14
37704,8376,2024-04-20,video,15,5,9
37705,838,2024-01-04,text,21,2,12
37706,1893,2025-05-05,text,25,1,8
37707,1389,2024-03-03,text,15,3,15
37708,7166,2025-02-02,text,19,5,8
37709,1458,2025-06-30,video,20,2,8
37710,2801,2023-08-13,video,19,4,7
37711,3304,2023-10-17,image,18,9,10
37712,9646,2024-10-14,image,25,4,8
37713,7287,2024-07-15,video,15,4,10
37714,6474,2025-06-11,image,10,8,6
37715,3287,2023-07-18,image,29,7,7
37716,7490,2024-08-02,video,24,4,8
37717,1173,2025-06-20,image,27,7,14
37718,1712,2024-09-24,image,18,7,9
37719,5497,2024-04-05,image,25,8,15
37720,8973,2024-01-04,image,18,6,11
37721,7488,2024-08-02,video,21,5,10
37722,1029,2025-03-05,video,21,2,12
37723,6546,2025-01-03,image,16,12,13
37724,2251,2024-10-20,image,20,4,8
37725,4150,2024-07-05,image,15,4,11
37726,4384,2023-07-22,video,14,4,11
37727,7452,2025-07-03,image,22,10,8
37728,3670,2024-06-07,image,18,2,8
37729,9261,2024-12-01,video,20,10,12
37730,8476,2024-01-22,image,24,9,13
37731,9025,2023-08-01,video,20,5,11
37732,4678,2023-09-02,image,22,4,14
37733,6091,2023-12-11,image,17,6,4
37734,3489,2025-05-04,text,20,8,12
37735,3213,2024-07-22,image,15,4,15
37736,917,2024-01-30,image,22,7,9
37737,8763,2024-09-07,image,20,2,11
37738,2095,2024-09-23,image,11,5,8
37739,6270,2024-05-04,video,29,5,7
37740,4907,2025-04-12,image,15,4,15
37741,6043,2024-07-27,image,31,9,12
37742,8813,2024-09-09,image,17,6,17
37743,8963,2025-03-25,video,14,5,11
37744,6732,2023-10-14,video,29,5,10
37745,4794,2024-06-01,text,18,6,15
37746,9807,2025-04-14,video,20,7,11
37747,65,2023-12-24,text,19,5,11
37748,3699,2025-06-07,image,19,5,9
37749,202,2024-07-19,text,13,6,12
37750,4238,2024-04-25,text,21,4,7
37751,3170,2024-10-19,video,19,4,15
37752,2865,2023-10-11,video,21,5,7
37753,6361,2024-01-25,image,28,7,13
37754,5413,2024-05-08,text,20,2,11
37755,7676,2023-08-27,image,23,1,7
37756,9350,2023-07-09,text,12,6,10
37757,2310,2024-03-18,image,18,7,9
37758,6428,2025-01-14,image,16,6,10
37759,102,2025-06-15,video,24,5,7
37760,377,2024-09-20,text,14,4,9
37761,8398,2024-11-05,image,18,6,15
37762,3664,2024-10-12,image,21,6,5
37763,9827,2024-11-18,text,18,3,9
37764,6295,2024-01-10,image,15,8,7
37765,1061,2023-09-29,image,22,5,9
37766,5594,2024-08-31,video,24,9,11
37767,5564,2025-06-09,text,15,7,14
37768,5125,2023-07-22,video,22,5,8
37769,9082,2024-02-18,image,22,7,10
37770,1563,2024-12-04,text,21,7,13
37771,3196,2024-02-23,video,15,7,9
37772,811,2025-02-27,image,23,4,8
37773,9251,2024-07-15,video,20,10,12
37774,9453,2024-10-20,video,26,6,7
37775,8704,2024-02-11,image,17,5,16
37776,4413,2023-07-24,text,8,6,9
37777,4399,2024-03-15,image,22,4,13
37778,9318,2023-08-03,text,18,4,23
37779,5432,2025-03-15,image,18,7,9
37780,4178,2025-01-29,image,15,6,11
37781,658,2024-12-21,text,20,5,23
37782,6337,2024-03-15,image,25,7,3
37783,53,2025-03-05,text,16,9,7
37784,5111,2023-09-23,image,17,7,10
37785,1109,2024-03-19,text,16,6,15
37786,987,2024-10-01,text,23,9,12
37787,6027,2024-02-02,video,23,7,15
37788,8048,2024-10-16,image,26,5,10
37789,4737,2023-07-14,image,25,3,7
37790,8403,2024-05-17,video,20,6,8
37791,4960,2025-02-15,image,27,3,14
37792,776,2023-08-21,video,16,7,16
37793,9107,2024-01-09,image,12,2,13
37794,7440,2025-06-29,text,27,3,11
37795,506,2024-03-17,video,17,2,7
37796,3299,2024-05-26,image,34,2,7
37797,4189,2024-11-08,text,19,4,9
37798,4426,2025-03-04,text,23,6,10
37799,3002,2023-11-07,video,17,7,8
37800,261,2024-06-27,video,19,4,8
37801,8902,2023-07-13,text,22,9,9
37802,1952,2025-05-27,image,15,5,10
37803,2371,2024-04-29,text,18,6,7
37804,6154,2023-09-01,image,19,8,9
37805,8280,2023-07-18,video,18,5,9
37806,6484,2024-11-26,image,25,6,5
37807,5669,2024-04-11,image,14,8,16
37808,2735,2023-08-04,image,20,6,10
37809,2257,2023-08-19,video,22,2,11
37810,1073,2025-02-22,video,17,7,17
37811,3922,2024-10-12,image,19,3,6
37812,2970,2023-09-19,text,14,2,16
37813,5943,2024-07-16,text,18,3,11
37814,3278,2025-03-22,image,26,7,3
37815,3970,2023-09-24,video,21,3,11
37816,7921,2025-07-01,video,20,5,8
37817,1489,2024-10-28,image,15,7,10
37818,9851,2024-11-04,text,18,4,6
37819,7960,2024-04-12,image,18,8,9
37820,9324,2024-01-11,video,25,6,8
37821,2188,2024-06-11,video,28,8,15
37822,5211,2023-10-28,image,26,7,10
37823,271,2024-09-08,image,22,8,10
37824,7378,2025-05-23,image,20,2,15
37825,9789,2023-09-17,text,28,5,11
37826,366,2024-06-27,video,17,3,12
37827,8195,2024-07-14,image,19,6,12
37828,3052,2025-02-03,video,19,4,17
37829,784,2024-01-24,image,14,5,17
37830,4484,2023-07-09,text,20,4,12
37831,7139,2024-09-10,text,23,4,10
37832,9225,2024-10-24,image,25,3,7
37833,7160,2024-09-10,video,22,5,8
37834,5486,2024-08-15,image,17,4,8
37835,238,2024-03-02,image,15,6,10
37836,7059,2024-07-06,image,13,4,8
37837,1463,2024-09-25,video,23,4,9
37838,9064,2024-06-11,image,16,7,10
37839,9414,2024-04-12,video,23,8,14
37840,1667,2024-11-26,image,12,7,7
37841,6297,2023-12-16,image,20,2,7
37842,1657,2023-09-01,image,17,8,12
37843,1132,2025-03-04,image,31,1,12
37844,811,2024-12-14,image,11,9,13
37845,56,2025-01-13,video,27,7,6
37846,3524,2023-10-04,image,18,2,10
37847,7560,2024-04-11,video,17,7,16
37848,2663,2025-01-27,text,25,4,12
37849,3280,2025-05-01,text,14,4,11
37850,1534,2024-02-15,image,18,2,6
37851,4012,2024-03-11,image,28,4,8
37852,934,2025-02-04,image,22,7,12
37853,663,2023-08-23,video,18,5,5
37854,3846,2024-05-27,video,21,3,11
37855,3024,2024-02-22,image,22,5,14
37856,5968,2023-12-18,image,21,3,15
37857,8336,2025-02-03,video,21,4,16
37858,7908,2024-01-10,image,29,5,10
37859,6610,2024-12-21,video,19,7,8
37860,6281,2024-11-13,image,8,2,8
37861,8432,2024-10-04,image,25,5,11
37862,2005,2024-08-18,text,24,3,9
37863,6593,2023-10-14,image,21,5,12
37864,5435,2024-08-11,image,12,2,14
37865,4247,2024-08-23,text,17,6,11
37866,3397,2024-01-03,text,23,6,7
37867,7571,2024-04-29,image,22,7,9
37868,8995,2025-04-20,video,22,6,8
37869,8545,2025-03-09,image,17,4,9
37870,1975,2025-04-13,image,26,3,8
37871,9326,2024-06-27,image,23,7,9
37872,4562,2023-07-06,image,26,7,7
37873,1064,2023-08-05,video,28,4,20
37874,1396,2024-10-07,image,16,3,14
37875,9741,2024-06-22,image,15,11,7
37876,1531,2024-01-16,video,13,4,7
37877,53,2025-04-24,image,25,6,12
37878,3152,2023-09-24,text,15,3,14
37879,5865,2025-04-25,image,17,6,10
37880,5671,2025-03-30,text,24,4,5
37881,2787,2024-09-05,video,16,4,9
37882,1145,2024-09-02,image,22,3,12
37883,2113,2024-05-22,video,20,5,10
37884,296,2024-09-05,image,19,6,6
37885,4743,2025-03-05,text,14,4,10
37886,1581,2023-10-19,video,24,7,4
37887,6279,2025-02-21,video,23,2,11
37888,2426,2024-09-05,image,17,5,8
37889,8148,2024-12-19,image,18,6,15
37890,7220,2025-05-24,video,24,1,6
37891,7012,2025-01-06,image,22,2,16
37892,2628,2025-06-23,image,23,2,11
37893,4806,2024-07-20,video,19,5,10
37894,6147,2025-01-22,image,26,1,8
37895,9786,2024-04-03,video,20,5,14
37896,7619,2024-07-19,image,19,5,8
37897,8702,2025-06-24,image,13,2,13
37898,7936,2023-09-17,video,22,4,10
37899,1892,2024-10-03,image,17,8,9
37900,1462,2024-12-09,text,18,3,13
37901,6921,2024-08-28,video,24,9,14
37902,2000,2024-09-01,text,11,3,14
37903,1971,2024-06-26,image,31,5,12
37904,1552,2025-04-04,video,14,2,8
37905,3852,2023-11-27,image,24,6,12
37906,102,2024-11-08,image,32,5,7
37907,8084,2025-02-25,text,11,9,9
37908,1461,2024-12-18,image,14,6,6
37909,8926,2023-12-02,video,19,4,11
37910,533,2023-08-14,image,23,3,7
37911,92,2024-12-19,text,20,3,10
37912,1820,2024-06-10,video,22,7,11
37913,1157,2024-03-25,text,18,4,13
37914,4935,2024-12-24,image,14,5,12
37915,8697,2025-06-22,video,27,4,14
37916,4937,2024-03-30,image,15,4,15
37917,4783,2025-04-09,video,10,4,11
37918,6869,2024-07-06,image,15,6,8
37919,9126,2025-04-08,image,19,3,9
37920,9448,2024-09-03,video,21,3,7
37921,884,2024-05-16,image,18,4,13
37922,2705,2025-04-07,image,21,7,16
37923,6442,2024-11-21,image,16,8,15
37924,4060,2023-09-16,image,21,7,11
37925,4319,2024-04-24,text,19,3,13
37926,2110,2024-03-06,image,24,6,8
37927,7073,2025-05-02,image,17,10,11
37928,9471,2024-09-07,text,13,8,8
37929,7619,2024-01-16,text,17,2,5
37930,390,2023-09-20,image,13,3,4
37931,1649,2025-02-01,video,28,7,9
37932,8958,2025-03-17,image,18,8,12
37933,8540,2023-12-04,text,17,3,4
37934,9538,2025-04-14,video,22,8,13
37935,6016,2023-07-10,image,23,3,12
37936,8522,2023-08-02,text,21,8,12
37937,3794,2025-01-23,image,22,6,10
37938,6065,2025-04-22,image,19,1,10
37939,9166,2024-10-28,video,28,2,14
37940,1246,2023-12-10,video,19,4,7
37941,2238,2025-06-27,image,21,3,10
37942,2620,2023-11-07,image,10,7,15
37943,8397,2023-11-09,text,22,6,18
37944,7916,2023-07-21,text,30,2,17
37945,363,2024-05-16,image,9,3,3
37946,332,2024-02-17,text,17,7,5
37947,7594,2024-05-12,video,18,2,9
37948,6988,2023-11-20,image,25,3,11
37949,422,2023-07-21,image,20,7,9
37950,8955,2024-05-26,image,14,8,10
37951,2784,2024-11-21,image,21,6,11
37952,5291,2024-06-01,image,16,5,8
37953,249,2024-07-18,image,24,5,10
37954,6325,2023-11-15,video,14,2,7
37955,483,2024-10-25,image,21,2,13
37956,5504,2024-07-28,video,10,4,7
37957,4415,2024-01-07,image,18,5,13
37958,8892,2024-05-23,image,21,5,10
37959,5233,2025-03-02,image,23,4,8
37960,3862,2023-09-08,video,17,5,10
37961,6707,2024-10-06,image,13,7,8
37962,9560,2024-11-02,text,20,6,4
37963,8315,2024-02-27,video,14,4,10
37964,750,2025-01-09,video,15,3,7
37965,1598,2023-09-06,image,20,8,12
37966,8778,2025-01-17,video,22,4,10
37967,6389,2025-05-03,video,21,3,7
37968,8736,2023-07-27,video,20,3,12
37969,5577,2023-11-23,image,19,7,13
37970,2201,2025-04-30,image,23,2,8
37971,2704,2024-07-29,text,24,12,9
37972,8207,2024-12-30,image,28,9,10
37973,9659,2024-12-04,image,19,6,11
37974,7954,2024-12-28,text,28,4,10
37975,8437,2025-06-21,video,18,4,14
37976,2615,2023-11-19,image,23,6,7
37977,9091,2024-10-10,image,27,1,6
37978,1479,2024-05-13,video,14,2,7
37979,9575,2023-12-08,video,21,6,11
37980,8244,2025-01-15,video,18,6,10
37981,4919,2025-02-07,image,16,7,15
37982,2275,2024-08-04,video,23,5,12
37983,2162,2024-12-19,image,22,3,4
37984,3609,2023-07-08,image,20,6,13
37985,604,2023-11-19,image,15,6,6
37986,4044,2024-06-07,image,15,7,8
37987,7255,2024-03-03,image,23,5,7
37988,5370,2025-02-12,video,15,3,13
37989,3493,2024-10-10,video,33,4,10
37990,9197,2025-05-12,image,18,5,11
37991,6755,2024-11-24,text,17,6,10
37992,3135,2025-01-27,text,27,7,12
37993,815,2023-11-01,image,23,3,10
37994,8724,2025-04-12,video,16,5,10
37995,759,2025-05-17,video,14,1,5
37996,6,2025-02-18,image,23,8,9
37997,8777,2024-09-11,image,21,6,10
37998,3677,2023-08-16,video,18,3,6
37999,1535,2023-12-31,video,27,4,10
38000,1485,2023-08-31,image,16,9,8
38001,2267,2024-03-30,image,16,4,13
38002,2415,2023-09-26,video,19,6,12
38003,561,2024-11-03,text,17,7,8
38004,4460,2025-05-26,text,17,7,7
38005,9606,2023-11-07,text,21,3,7
38006,1319,2023-11-13,image,15,9,10
38007,2553,2025-02-01,text,22,4,14
38008,6321,2024-06-03,image,26,10,7
38009,5419,2024-03-05,image,15,9,10
38010,2861,2024-11-14,video,19,8,7
38011,6721,2025-03-04,text,19,3,4
38012,1078,2024-08-16,image,17,3,13
38013,5440,2023-09-09,video,17,5,12
38014,2527,2024-12-29,image,21,6,8
38015,722,2025-03-04,video,10,8,5
38016,9437,2024-06-12,video,20,6,20
38017,5802,2024-06-28,image,20,2,8
38018,6054,2023-11-17,video,31,9,7
38019,1346,2024-09-28,video,18,3,11
38020,746,2024-11-17,image,22,8,11
38021,8125,2024-11-17,image,20,8,14
38022,5600,2023-11-25,text,22,4,6
38023,878,2024-03-28,video,24,8,7
38024,8326,2024-07-02,image,11,5,4
38025,4814,2024-08-20,image,22,4,9
38026,9240,2023-12-05,video,19,7,11
38027,7765,2024-05-29,image,22,3,8
38028,7310,2024-01-02,image,11,5,10
38029,9655,2024-05-22,text,22,3,9
38030,1348,2024-08-20,image,24,7,13
38031,1365,2023-09-26,video,22,4,7
38032,9424,2023-10-11,image,21,9,9
38033,4262,2023-12-24,video,30,4,14
38034,7209,2023-07-18,image,21,4,9
38035,4083,2024-03-13,text,21,7,5
38036,1580,2024-12-22,video,15,4,14
38037,5600,2023-12-23,image,18,5,8
38038,3420,2023-10-28,video,25,3,14
38039,2018,2025-04-18,image,20,1,11
38040,4018,2024-03-15,video,19,2,8
38041,3038,2023-10-20,video,23,5,11
38042,762,2024-05-30,image,24,7,10
38043,599,2023-08-11,image,15,7,10
38044,3744,2023-08-05,image,25,7,9
38045,8609,2023-08-27,image,21,7,6
38046,3418,2024-11-09,image,21,4,8
38047,6211,2023-09-11,image,23,6,7
38048,2565,2024-08-26,image,17,4,11
38049,8142,2024-11-12,image,22,6,10
38050,1083,2023-09-26,image,22,4,12
38051,588,2025-05-25,text,22,7,14
38052,7184,2023-11-25,image,24,2,9
38053,3659,2025-06-16,video,25,6,15
38054,5581,2025-06-04,image,20,5,14
38055,5914,2024-01-10,image,16,8,15
38056,5027,2025-06-16,video,23,7,11
38057,7055,2023-07-17,image,19,5,12
38058,9552,2024-07-11,text,16,5,7
38059,781,2023-12-17,video,28,3,10
38060,9729,2024-08-15,video,18,3,9
38061,171,2024-08-16,text,18,2,9
38062,5020,2025-07-02,text,20,4,13
38063,4225,2025-04-05,image,23,5,13
38064,2728,2025-06-28,video,14,12,19
38065,2109,2024-09-13,video,15,5,8
38066,9851,2024-11-26,image,25,4,7
38067,9988,2023-08-21,video,26,5,10
38068,6617,2025-06-29,image,14,7,13
38069,2786,2025-04-05,image,17,7,9
38070,397,2023-09-02,text,26,6,8
38071,8996,2024-11-05,video,18,8,11
38072,8032,2023-10-23,video,23,3,11
38073,3005,2023-11-11,image,17,6,5
38074,7765,2023-09-10,image,25,5,9
38075,8847,2023-10-18,text,16,6,10
38076,7645,2024-01-25,video,19,5,10
38077,8460,2024-11-01,image,16,7,11
38078,1093,2023-12-06,image,16,4,9
38079,9661,2025-02-03,video,12,2,18
38080,9514,2025-02-25,image,21,5,9
38081,1498,2025-02-12,image,18,6,13
38082,7328,2024-12-15,image,16,5,8
38083,4994,2025-03-10,video,19,7,13
38084,3080,2025-03-28,video,17,3,9
38085,9947,2024-05-22,image,21,8,20
38086,9701,2024-04-01,image,25,5,6
38087,9014,2023-10-12,video,25,3,18
38088,2136,2025-04-05,video,24,1,8
38089,1165,2023-09-16,image,18,5,10
38090,2573,2023-08-20,image,20,8,2
38091,4922,2023-09-03,image,16,3,7
38092,4671,2023-07-29,image,12,5,16
38093,687,2024-06-13,image,17,5,14
38094,9167,2025-03-19,image,11,8,14
38095,8698,2024-11-12,text,25,4,14
38096,1771,2024-02-01,image,22,7,10
38097,74,2024-03-19,image,26,4,13
38098,4902,2023-11-20,image,20,3,4
38099,581,2025-06-09,image,20,4,5
38100,8415,2025-05-05,text,24,2,6
38101,897,2023-08-10,video,20,7,8
38102,2434,2025-01-18,video,15,4,7
38103,3953,2024-03-31,image,10,7,14
38104,7453,2025-01-01,text,16,3,15
38105,2170,2023-08-13,text,19,7,7
38106,8925,2023-07-31,video,14,0,12
38107,1465,2024-10-04,image,19,5,12
38108,823,2025-06-17,image,26,6,10
38109,8649,2024-09-24,image,18,7,4
38110,2140,2023-09-05,image,19,4,11
38111,4682,2023-08-25,video,24,9,9
38112,8506,2024-10-19,image,20,4,11
38113,2650,2024-11-04,video,22,2,15
38114,5090,2025-01-17,text,24,8,20
38115,3880,2024-06-27,image,12,7,6
38116,7054,2023-10-03,video,21,3,10
38117,1490,2024-03-10,image,26,2,15
38118,1665,2024-07-30,video,19,4,9
